,0
4842,1574.1085
4843,1573.5497
4844,1574.6099
4845,1577.7985
4846,1579.677
4847,1576.6345
4848,1573.922
4849,1568.4596
4850,1565.7959
4851,1569.087
4852,1572.7701
4853,1572.26
4854,1570.1691
4855,1566.0648
4856,1563.2239
4857,1563.8099
4858,1559.3931
4859,1558.8651
4860,1558.5044
4861,1558.632
4862,1558.6858
4863,1557.0234
4864,1556.8468
4865,1557.967
4866,1557.9542
4867,1557.1521
4868,1553.9553
4869,1560.4022
4870,1561.6841
4871,1561.346
4872,1558.8541
4873,1556.4298
4874,1555.0209
4875,1554.3878
4876,1553.4943
4877,1553.9078
4878,1553.9454
4879,1553.3477
4880,1552.7213
4881,1551.974
4882,1550.6481
4883,1550.2164
4884,1550.1156
4885,1549.1229
4886,1551.9626
4887,1551.6494
4888,1549.7086
4889,1547.8738
4890,1548.2008
4891,1548.6056
4892,1562.765
4893,1563.0436
4894,1558.5529
4895,1556.925
4896,1559.9752
4897,1560.7288
4898,1558.1757
4899,1557.1953
4900,1560.1057
4901,1559.9072
4902,1557.0011
4903,1552.8824
4904,1554.5021
4905,1551.7699
4906,1548.2937
4907,1548.2314
4908,1548.8865
4909,1547.1906
4910,1550.3353
4911,1550.0228
4912,1549.5962
4913,1551.7009
4914,1551.1654
4915,1549.9314
4916,1551.9479
4917,1552.9768
4918,1556.2493
4919,1556.9717
4920,1559.6199
4921,1559.9789
4922,1560.3177
4923,1561.2329
4924,1562.2985
4925,1562.9078
4926,1564.6284
4927,1564.5101
4928,1565.7421
4929,1565.3088
4930,1566.0824
4931,1565.4498
4932,1564.5383
4933,1563.2107
4934,1563.9772
4935,1564.0598
4936,1565.162
4937,1566.4158
4938,1567.6317
4939,1566.4728
4940,1575.6926
4941,1576.6409
4942,1573.3716
4943,1572.41
4944,1576.456
4945,1577.8561
4946,1579.7867
4947,1579.352
4948,1580.2911
4949,1582.6445
4950,1583.0728
4951,1581.3555
4952,1582.011
4953,1581.54
4954,1581.1879
4955,1578.5244
4956,1579.7439
4957,1580.1519
4958,1579.6183
4959,1579.5457
4960,1578.1113
4961,1578.8353
4962,1579.2423
4963,1578.4602
4964,1573.4467
4965,1573.5898
4966,1573.9023
4967,1572.8318
4968,1571.4261
4969,1572.4796
4970,1572.5884
4971,1572.2952
4972,1571.1902
4973,1571.2948
4974,1571.6427
4975,1571.5864
4976,1571.1907
4977,1570.5967
4978,1570.6965
4979,1569.41
4980,1569.5354
4981,1568.5557
4982,1568.6062
4983,1568.1598
4984,1567.7755
4985,1567.6082
4986,1568.6306
4987,1568.2068
4988,1564.9926
4989,1572.8535
4990,1569.6118
4991,1572.5935
4992,1573.3757
4993,1571.33
4994,1572.9196
4995,1575.7122
4996,1575.2201
4997,1574.2798
4998,1572.6725
4999,1575.7606
5000,1576.985
5001,1576.6929
5002,1574.5885
5003,1574.6799
5004,1575.5212
5005,1575.7992
5006,1576.7855
5007,1577.2026
5008,1575.9847
5009,1575.9569
5010,1575.7515
5011,1576.3617
5012,1573.7141
5013,1571.9224
5014,1570.3744
5015,1570.4581
5016,1571.5166
5017,1570.2316
5018,1569.934
5019,1569.7546
5020,1570.5209
5021,1570.099
5022,1569.9484
5023,1572.4644
5024,1574.3134
5025,1573.0701
5026,1572.0483
5027,1571.569
5028,1572.0449
5029,1573.0787
5030,1572.5275
5031,1571.444
5032,1571.6066
5033,1572.239
5034,1572.4348
5035,1572.7487
5036,1575.9077
5037,1575.1111
5038,1576.9412
5039,1580.1884
5040,1576.927
5041,1575.8658
5042,1573.448
5043,1573.9401
5044,1574.7273
5045,1574.3848
5046,1575.1213
5047,1570.7485
5048,1571.7162
5049,1567.204
5050,1566.5994
5051,1567.1117
5052,1566.1908
5053,1567.9473
5054,1569.0693
5055,1571.7291
5056,1573.8295
5057,1572.5735
5058,1575.4827
5059,1575.8633
5060,1571.9318
5061,1572.5552
5062,1574.5647
5063,1575.5093
5064,1574.528
5065,1573.9929
5066,1573.2378
5067,1573.044
5068,1572.514
5069,1571.4033
5070,1571.1274
5071,1570.5427
5072,1572.2242
5073,1570.005
5074,1569.0574
5075,1570.8379
5076,1570.8582
5077,1571.722
5078,1570.7261
5079,1571.5402
5080,1571.501
5081,1572.1519
5082,1571.2485
5083,1570.577
5084,1572.8002
5085,1572.7751
5086,1568.2644
5087,1569.7812
5088,1569.5981
5089,1570.8274
5090,1570.6843
5091,1567.9772
5092,1567.9971
5093,1566.7732
5094,1567.395
5095,1567.3219
5096,1567.6936
5097,1568.7607
5098,1566.3402
5099,1564.2683
5100,1562.3906
5101,1562.9203
5102,1562.0193
5103,1561.4016
5104,1560.9288
5105,1560.6011
5106,1563.3527
5107,1562.1208
5108,1562.0255
5109,1560.2349
5110,1560.3018
5111,1558.9299
5112,1558.2914
5113,1555.6786
5114,1555.2404
5115,1556.7224
5116,1555.0627
5117,1556.1208
5118,1555.9397
5119,1557.0614
5120,1554.7742
5121,1555.3816
5122,1554.5084
5123,1556.3774
5124,1556.5923
5125,1557.942
5126,1556.7307
5127,1555.881
5128,1556.5986
5129,1558.2207
5130,1559.6531
5131,1559.9325
5132,1570.153
5133,1566.0643
5134,1565.4415
5135,1565.1853
5136,1568.2279
5137,1565.1366
5138,1564.5548
5139,1565.1912
5140,1564.4596
5141,1561.8612
5142,1561.1996
5143,1561.2985
5144,1564.8712
5145,1567.5045
5146,1570.1871
5147,1569.3796
5148,1573.1438
5149,1571.6497
5150,1571.7588
5151,1570.5074
5152,1568.7146
5153,1566.8401
5154,1568.1041
5155,1568.3156
5156,1566.3575
5157,1567.658
5158,1568.5371
5159,1570.46
5160,1568.5144
5161,1567.8403
5162,1567.3785
5163,1568.1425
5164,1567.7493
5165,1568.5911
5166,1568.6898
5167,1568.8889
5168,1568.3438
5169,1567.852
5170,1568.2391
5171,1569.0884
5172,1572.7587
5173,1573.9529
5174,1575.6283
5175,1576.8582
5176,1576.521
5177,1575.8154
5178,1575.7802
5179,1576.4375
5180,1568.0123
5181,1567.6797
5182,1565.9829
5183,1562.5387
5184,1561.3984
5185,1557.7356
5186,1557.869
5187,1554.5845
5188,1555.0621
5189,1555.2568
5190,1556.622
5191,1552.943
5192,1552.656
5193,1551.7402
5194,1550.6831
5195,1550.3705
5196,1552.0394
5197,1551.5037
5198,1551.3856
5199,1552.5497
5200,1553.548
5201,1551.8323
5202,1551.273
5203,1549.7788
5204,1550.4578
5205,1551.3788
5206,1551.0367
5207,1549.273
5208,1548.0486
5209,1548.3967
5210,1551.0422
5211,1550.314
5212,1549.6082
5213,1551.7916
5214,1551.4373
5215,1552.2555
5216,1551.9724
5217,1552.0782
5218,1551.2257
5219,1550.815
5220,1551.003
5221,1551.3649
5222,1551.848
5223,1552.2144
5224,1550.5918
5225,1550.1428
5226,1549.1653
5227,1547.8687
5228,1554.0834
5229,1563.2158
5230,1564.9253
5231,1563.8665
5232,1565.6417
5233,1567.2207
5234,1568.5571
5235,1569.0999
5236,1570.2728
5237,1572.172
5238,1573.0581
5239,1575.784
5240,1575.8003
5241,1575.69
5242,1576.5172
5243,1575.953
5244,1577.1578
5245,1579.7158
5246,1579.5674
5247,1582.2175
5248,1581.7294
5249,1581.1371
5250,1581.7245
5251,1579.4536
5252,1578.9366
5253,1579.1494
5254,1581.4167
5255,1580.8191
5256,1579.6567
5257,1577.1653
5258,1576.668
5259,1577.2981
5260,1576.407
5261,1577.6158
5262,1577.5781
5263,1576.0785
5264,1576.1558
5265,1577.2223
5266,1577.607
5267,1577.9187
5268,1577.1907
5269,1577.3485
5270,1576.7423
5271,1576.407
5272,1575.815
5273,1575.2881
5274,1575.9253
5275,1575.3834
5276,1567.3523
5277,1572.467
5278,1570.8433
5279,1566.4423
5280,1562.863
5281,1564.019
5282,1564.1057
5283,1564.6617
5284,1564.2211
5285,1567.484
5286,1570.895
5287,1572.5614
5288,1572.4952
5289,1571.8911
5290,1570.9917
5291,1572.0674
5292,1573.7692
5293,1573.4875
5294,1575.2761
5295,1573.4397
5296,1572.7173
5297,1571.3019
5298,1571.6357
5299,1570.2167
5300,1571.5629
5301,1572.4404
5302,1572.4991
5303,1574.74
5304,1575.286
5305,1574.4313
5306,1574.7047
5307,1573.82
5308,1573.1672
5309,1573.0706
5310,1573.9323
5311,1573.1663
5312,1572.9022
5313,1572.6431
5314,1574.2802
5315,1575.4617
5316,1575.0083
5317,1576.38
5318,1576.2346
5319,1577.5017
5320,1578.7344
5321,1579.0553
5322,1577.7906
5323,1577.1127
5324,1576.9291
5325,1572.0276
5326,1570.1501
5327,1566.1836
5328,1565.3116
5329,1562.1104
5330,1557.4054
5331,1553.5192
5332,1549.3467
5333,1549.97
5334,1553.4249
5335,1551.3369
5336,1549.3744
5337,1549.7244
5338,1550.5496
5339,1551.5396
5340,1550.3485
5341,1551.7292
5342,1549.7229
5343,1547.3279
5344,1548.6521
5345,1550.496
5346,1553.4553
5347,1555.7507
5348,1552.5422
5349,1555.0485
5350,1556.0082
5351,1557.8267
5352,1557.7982
5353,1558.2405
5354,1559.6184
5355,1558.7817
5356,1560.729
5357,1560.1371
5358,1559.1628
5359,1560.1863
5360,1558.5233
5361,1557.482
5362,1556.3856
5363,1556.0042
5364,1555.0773
5365,1556.1932
5366,1556.2014
5367,1556.4739
5368,1555.2897
5369,1556.609
5370,1557.257
5371,1557.2715
5372,1543.0184
5373,1541.8201
5374,1543.2516
5375,1539.7781
5376,1528.6133
5377,1527.3414
5378,1526.2292
5379,1526.6562
5380,1526.7227
5381,1524.7203
5382,1524.4446
5383,1520.857
5384,1522.3792
5385,1521.1115
5386,1522.9618
5387,1520.9862
5388,1523.467
5389,1522.5303
5390,1521.126
5391,1516.9895
5392,1516.6879
5393,1514.4547
5394,1514.0538
5395,1511.903
5396,1509.1091
5397,1506.1255
5398,1507.0591
5399,1507.1654
5400,1504.2954
5401,1503.1685
5402,1500.9917
5403,1503.4103
5404,1502.4948
5405,1502.437
5406,1500.6929
5407,1500.1108
5408,1502.7333
5409,1506.9688
5410,1508.505
5411,1506.9695
5412,1507.0686
5413,1507.3499
5414,1507.6344
5415,1506.3446
5416,1506.343
5417,1507.0057
5418,1507.3383
5419,1506.408
5420,1493.6208
5421,1492.7192
5422,1486.3785
5423,1487.448
5424,1484.644
5425,1486.8707
5426,1483.4397
5427,1478.8035
5428,1474.5315
5429,1474.2535
5430,1471.29
5431,1473.2825
5432,1478.8348
5433,1477.8668
5434,1476.4814
5435,1478.9114
5436,1479.6284
5437,1479.5603
5438,1484.0333
5439,1483.4104
5440,1484.2726
5441,1484.872
5442,1488.1567
5443,1487.602
5444,1484.2954
5445,1486.8098
5446,1486.23
5447,1488.5763
5448,1491.5146
5449,1490.5332
5450,1489.6066
5451,1487.9098
5452,1487.2145
5453,1488.5924
5454,1487.1259
5455,1487.7837
5456,1485.2415
5457,1484.4762
5458,1482.8104
5459,1482.8838
5460,1481.907
5461,1480.5165
5462,1480.5659
5463,1481.228
5464,1480.9258
5465,1480.9094
5466,1480.9344
5467,1480.3058
5468,1485.8021
5469,1491.7401
5470,1487.2351
5471,1487.4686
5472,1487.1047
5473,1485.8716
5474,1483.206
5475,1478.4254
5476,1475.5183
5477,1474.078
5478,1476.9536
5479,1475.5272
5480,1477.5149
5481,1475.2041
5482,1473.5878
5483,1472.0583
5484,1472.8989
5485,1473.218
5486,1472.1349
5487,1471.4766
5488,1471.6565
5489,1474.108
5490,1471.9479
5491,1472.0728
5492,1471.5675
5493,1475.51
5494,1480.7693
5495,1483.5621
5496,1481.5623
5497,1478.703
5498,1478.0233
5499,1477.0138
5500,1475.0529
5501,1474.7537
5502,1473.9568
5503,1474.1063
5504,1471.0411
5505,1471.0591
5506,1471.4456
5507,1469.6964
5508,1470.3138
5509,1467.0436
5510,1467.3679
5511,1465.6412
5512,1464.7341
5513,1463.4163
5514,1464.6646
5515,1464.5082
5516,1447.9595
5517,1441.4176
5518,1438.0643
5519,1449.1744
5520,1447.9998
5521,1455.6068
5522,1457.7949
5523,1462.4287
5524,1459.0487
5525,1459.1289
5526,1459.807
5527,1461.3253
5528,1458.497
5529,1458.1481
5530,1462.2941
5531,1463.1963
5532,1463.6825
5533,1464.1215
5534,1465.2709
5535,1462.9746
5536,1461.5292
5537,1464.4683
5538,1463.3667
5539,1464.124
5540,1463.4607
5541,1464.6244
5542,1463.1311
5543,1462.6935
5544,1463.5162
5545,1463.2987
5546,1462.9785
5547,1462.1414
5548,1460.8173
5549,1462.4801
5550,1459.7517
5551,1459.4484
5552,1458.3156
5553,1459.2744
5554,1457.6564
5555,1458.379
5556,1458.7952
5557,1460.2427
5558,1458.5428
5559,1458.1444
5560,1458.4742
5561,1459.2913
5562,1460.3376
5563,1461.0283
5564,1455.8473
5565,1457.0695
5566,1453.9581
5567,1449.8517
5568,1453.5093
5569,1449.5165
5570,1446.3976
5571,1444.9059
5572,1449.3976
5573,1450.6719
5574,1450.0674
5575,1448.1521
5576,1446.8662
5577,1444.6359
5578,1443.9581
5579,1440.7593
5580,1443.066
5581,1441.6841
5582,1441.6907
5583,1441.4249
5584,1444.6663
5585,1446.8947
5586,1445.0751
5587,1445.5858
5588,1443.4563
5589,1444.7075
5590,1443.3297
5591,1443.0009
5592,1441.4624
5593,1441.3938
5594,1442.0009
5595,1440.544
5596,1439.7727
5597,1439.6337
5598,1437.4648
5599,1437.4469
5600,1438.0875
5601,1436.7466
5602,1437.3616
5603,1435.2429
5604,1435.6876
5605,1434.9872
5606,1434.3428
5607,1432.585
5608,1431.8093
5609,1432.1525
5610,1433.5751
5611,1434.2355
5612,1438.6172
5613,1439.1277
5614,1438.8717
5615,1441.7373
5616,1442.0398
5617,1438.5557
5618,1443.8269
5619,1442.3505
5620,1443.6508
5621,1440.0522
5622,1440.6565
5623,1437.8014
5624,1438.6833
5625,1435.2089
5626,1436.6644
5627,1436.0043
5628,1437.2417
5629,1437.3347
5630,1435.8523
5631,1437.6852
5632,1437.5488
5633,1436.5316
5634,1435.6373
5635,1434.5144
5636,1437.171
5637,1437.3396
5638,1437.6685
5639,1439.2651
5640,1440.0619
5641,1440.6646
5642,1442.2604
5643,1444.9156
5644,1444.9843
5645,1445.9155
5646,1447.669
5647,1452.3032
5648,1455.2793
5649,1452.1188
5650,1452.9246
5651,1452.0406
5652,1451.4009
5653,1450.4915
5654,1451.0228
5655,1450.6244
5656,1450.2412
5657,1450.9602
5658,1452.3744
5659,1451.9468
5660,1442.7196
5661,1436.142
5662,1437.897
5663,1434.9441
5664,1434.329
5665,1441.227
5666,1444.1045
5667,1440.8918
5668,1442.0873
5669,1437.3552
5670,1440.4418
5671,1442.8826
5672,1443.6537
5673,1447.7715
5674,1446.4614
5675,1447.0637
5676,1446.3853
5677,1444.1895
5678,1444.6794
5679,1443.1913
5680,1442.4851
5681,1443.5801
5682,1443.7976
5683,1442.9707
5684,1440.4996
5685,1438.2301
5686,1436.8882
5687,1435.8989
5688,1435.7917
5689,1432.8016
5690,1434.358
5691,1432.8042
5692,1430.6234
5693,1432.141
5694,1432.67
5695,1432.4551
5696,1431.3723
5697,1432.7906
5698,1433.383
5699,1432.0059
5700,1431.787
5701,1430.2855
5702,1431.6143
5703,1432.4608
5704,1428.7037
5705,1429.7805
5706,1429.2937
5707,1428.7268
5708,1430.7703
5709,1434.9796
5710,1430.6267
5711,1434.3301
5712,1432.7587
5713,1439.8562
5714,1446.5852
5715,1443.6229
5716,1444.1549
5717,1441.0206
5718,1444.914
5719,1445.433
5720,1445.5496
5721,1448.2933
5722,1449.261
5723,1446.7169
5724,1445.4302
5725,1443.2874
5726,1442.334
5727,1443.406
5728,1442.7056
5729,1443.467
5730,1441.8066
5731,1442.345
5732,1444.8323
5733,1443.8187
5734,1443.3048
5735,1447.3989
5736,1446.2802
5737,1447.4736
5738,1445.9248
5739,1445.436
5740,1444.2794
5741,1442.7755
5742,1443.377
5743,1443.3325
5744,1440.3975
5745,1439.233
5746,1440.0702
5747,1440.0101
5748,1440.9874
5749,1439.9191
5750,1442.2971
5751,1439.6691
5752,1440.3135
5753,1439.1641
5754,1438.5837
5755,1439.5948
5756,1462.073
5757,1463.0895
5758,1463.6755
5759,1458.0635
5760,1462.3253
5761,1462.9918
5762,1462.1957
5763,1460.4392
5764,1463.2811
5765,1465.887
5766,1470.5271
5767,1468.956
5768,1468.9807
5769,1470.1654
5770,1470.997
5771,1469.9813
5772,1471.96
5773,1473.1384
5774,1472.9443
5775,1474.8274
5776,1476.4235
5777,1475.1724
5778,1477.0349
5779,1476.4818
5780,1477.3033
5781,1475.2974
5782,1476.1796
5783,1476.0375
5784,1476.5065
5785,1477.0845
5786,1477.7449
5787,1478.0913
5788,1479.8165
5789,1478.4717
5790,1479.6316
5791,1479.2292
5792,1479.1235
5793,1478.5222
5794,1477.4651
5795,1475.1846
5796,1475.314
5797,1477.6094
5798,1477.566
5799,1478.3439
5800,1478.7614
5801,1478.8337
5802,1478.334
5803,1477.8035
5804,1488.2134
5805,1495.6943
5806,1499.9628
5807,1498.6449
5808,1498.9575
5809,1503.0127
5810,1504.8718
5811,1506.1527
5812,1507.3164
5813,1510.138
5814,1514.8027
5815,1513.9658
5816,1512.533
5817,1510.104
5818,1507.4087
5819,1502.8635
5820,1502.4711
5821,1503.5864
5822,1502.0378
5823,1502.8331
5824,1502.878
5825,1502.1335
5826,1500.6843
5827,1501.1027
5828,1500.1742
5829,1499.4474
5830,1498.5275
5831,1498.854
5832,1500.0043
5833,1497.0001
5834,1497.1787
5835,1497.0947
5836,1496.892
5837,1498.0923
5838,1496.8889
5839,1495.9937
5840,1494.2738
5841,1496.1313
5842,1495.6732
5843,1496.2919
5844,1495.462
5845,1497.4739
5846,1497.4789
5847,1497.1721
5848,1498.326
5849,1497.3496
5850,1498.2924
5851,1497.439
5852,1502.5312
5853,1501.1138
5854,1493.6482
5855,1486.1866
5856,1483.5211
5857,1488.769
5858,1492.2554
5859,1493.3677
5860,1493.0781
5861,1491.1313
5862,1493.6154
5863,1493.0996
5864,1490.5897
5865,1488.3257
5866,1486.9185
5867,1484.2509
5868,1482.4076
5869,1481.2043
5870,1480.666
5871,1481.277
5872,1484.6129
5873,1485.3295
5874,1485.7312
5875,1484.6467
5876,1482.6744
5877,1481.5564
5878,1482.9614
5879,1480.7605
5880,1481.5311
5881,1481.5504
5882,1479.7377
5883,1478.3123
5884,1477.1968
5885,1475.4265
5886,1477.3849
5887,1476.044
5888,1474.1093
5889,1476.273
5890,1474.3223
5891,1474.1018
5892,1476.0814
5893,1477.0244
5894,1479.2712
5895,1480.6387
5896,1481.8856
5897,1483.1895
5898,1482.3619
5899,1481.4701
5900,1482.7675
5901,1485.6611
5902,1487.5283
5903,1489.8986
5904,1483.9163
5905,1481.1404
5906,1484.675
5907,1487.3457
5908,1485.2065
5909,1485.4585
5910,1483.0894
5911,1479.6803
5912,1480.444
5913,1477.5887
5914,1474.2314
5915,1475.1981
5916,1476.9023
5917,1475.6885
5918,1475.7339
5919,1476.0125
5920,1477.4281
5921,1482.0964
5922,1483.6627
5923,1482.7612
5924,1483.4305
5925,1480.2471
5926,1480.161
5927,1479.3842
5928,1479.5082
5929,1478.7489
5930,1478.5369
5931,1478.2917
5932,1477.7755
5933,1475.4124
5934,1477.0563
5935,1475.7354
5936,1476.5844
5937,1476.2914
5938,1476.4424
5939,1478.9362
5940,1477.5724
5941,1477.3368
5942,1476.0001
5943,1476.4197
5944,1477.5471
5945,1476.2172
5946,1476.9358
5947,1476.8347
5948,1466.2905
5949,1474.5841
5950,1470.4114
5951,1471.4023
5952,1473.8767
5953,1466.056
5954,1465.8601
5955,1463.8569
5956,1462.7892
5957,1460.8438
5958,1465.2181
5959,1460.1305
5960,1458.5322
5961,1457.3308
5962,1458.7324
5963,1457.385
5964,1456.248
5965,1456.8627
5966,1455.7225
5967,1453.1417
5968,1456.7517
5969,1454.5709
5970,1457.7495
5971,1455.7458
5972,1453.0027
5973,1454.7034
5974,1452.0598
5975,1451.3578
5976,1451.0007
5977,1450.9592
5978,1456.5195
5979,1456.0627
5980,1458.8126
5981,1458.0962
5982,1456.5443
5983,1455.6461
5984,1454.6698
5985,1456.4146
5986,1454.5548
5987,1452.4114
5988,1455.1138
5989,1455.3005
5990,1454.4479
5991,1452.2604
5992,1452.8046
5993,1452.783
5994,1454.2766
5995,1455.5702
5996,1466.0437
5997,1465.3673
5998,1460.4053
5999,1455.7427
6000,1458.8276
6001,1454.3434
6002,1454.0461
6003,1451.7086
6004,1450.9968
6005,1449.2509
6006,1453.6874
6007,1455.0223
6008,1452.6537
6009,1454.5894
6010,1456.0837
6011,1455.3362
6012,1455.0022
6013,1457.4977
6014,1458.2324
6015,1457.5396
6016,1457.1135
6017,1456.8964
6018,1459.6432
6019,1459.8794
6020,1462.6704
6021,1462.1875
6022,1462.7583
6023,1463.0215
6024,1465.11
6025,1466.4708
6026,1466.8143
6027,1468.7184
6028,1467.849
6029,1463.4603
6030,1463.3257
6031,1460.4293
6032,1462.3602
6033,1462.208
6034,1460.6963
6035,1460.9305
6036,1460.8533
6037,1461.6979
6038,1460.6414
6039,1461.8744
6040,1460.6499
6041,1462.107
6042,1463.282
6043,1462.8953
6044,1462.1555
6045,1458.7561
6046,1458.9957
6047,1463.5089
6048,1455.899
6049,1462.0453
6050,1454.95
6051,1455.587
6052,1455.3601
6053,1451.5044
6054,1451.1898
6055,1443.9644
6056,1445.7045
6057,1450.8069
6058,1448.0873
6059,1449.6184
6060,1451.6188
6061,1455.2347
6062,1452.3547
6063,1452.1067
6064,1451.9076
6065,1451.9509
6066,1451.2396
6067,1449.3083
6068,1445.2711
6069,1443.1523
6070,1441.6967
6071,1442.7428
6072,1443.8528
6073,1441.543
6074,1440.7024
6075,1441.5648
6076,1439.4259
6077,1436.8092
6078,1440.6271
6079,1443.768
6080,1441.7223
6081,1440.658
6082,1439.3428
6083,1437.8596
6084,1437.4467
6085,1436.0048
6086,1436.257
6087,1433.9858
6088,1433.2181
6089,1430.245
6090,1426.9863
6091,1427.4819
6092,1436.2175
6093,1434.5894
6094,1430.3119
6095,1432.3958
6096,1430.0961
6097,1424.3031
6098,1430.1261
6099,1436.1366
6100,1441.001
6101,1435.435
6102,1434.478
6103,1431.183
6104,1429.4694
6105,1430.573
6106,1431.8192
6107,1432.7216
6108,1432.3519
6109,1431.7908
6110,1430.8993
6111,1430.4751
6112,1430.2261
6113,1428.7927
6114,1427.7651
6115,1425.2897
6116,1425.3208
6117,1424.5149
6118,1423.3877
6119,1423.2678
6120,1418.3523
6121,1426.0049
6122,1429.6271
6123,1431.1339
6124,1432.5535
6125,1432.3761
6126,1432.1768
6127,1434.2944
6128,1436.4131
6129,1436.7661
6130,1437.5121
6131,1437.486
6132,1436.9575
6133,1438.5825
6134,1436.9381
6135,1438.3325
6136,1437.9418
6137,1438.4475
6138,1438.0535
6139,1438.8424
6140,1432.8875
6141,1427.7574
6142,1425.2753
6143,1426.162
6144,1421.6447
6145,1420.216
6146,1419.9261
6147,1412.0371
6148,1414.6705
6149,1414.7029
6150,1409.3114
6151,1403.3457
6152,1402.81
6153,1401.1243
6154,1403.4894
6155,1402.6134
6156,1406.6672
6157,1405.2936
6158,1403.7184
6159,1403.2438
6160,1405.4163
6161,1401.6123
6162,1399.1378
6163,1399.3484
6164,1394.1647
6165,1395.2892
6166,1393.5107
6167,1393.5646
6168,1391.811
6169,1390.9116
6170,1390.717
6171,1389.9567
6172,1394.5156
6173,1395.8574
6174,1393.8643
6175,1392.5846
6176,1393.2506
6177,1392.1108
6178,1389.9777
6179,1389.0574
6180,1388.5996
6181,1392.1157
6182,1387.0171
6183,1387.1959
6184,1389.7184
6185,1387.6976
6186,1386.5696
6187,1387.6759
6188,1392.3942
6189,1388.1537
6190,1386.9861
6191,1382.3706
6192,1383.2018
6193,1382.1045
6194,1375.0399
6195,1377.2518
6196,1369.5719
6197,1367.9736
6198,1373.6526
6199,1378.6537
6200,1371.1327
6201,1370.6539
6202,1376.3859
6203,1378.1743
6204,1380.9944
6205,1384.2391
6206,1380.6412
6207,1384.5122
6208,1388.3982
6209,1388.3099
6210,1387.1858
6211,1385.6282
6212,1388.2075
6213,1384.8608
6214,1384.381
6215,1385.6602
6216,1387.3242
6217,1389.3495
6218,1389.2161
6219,1388.4596
6220,1384.6515
6221,1382.9231
6222,1383.0741
6223,1382.1913
6224,1380.006
6225,1377.0673
6226,1375.2389
6227,1375.509
6228,1377.6428
6229,1375.6515
6230,1371.8031
6231,1371.0695
6232,1365.3833
6233,1368.3765
6234,1363.8779
